,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,Link
706,3370000,1,34,8,9,балкон,совмещенный,2002,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_89et._2402832248
707,3280000,2,45,3,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_35et._2373776306
708,2300000,1,29.2,5,5,балкон,совмещенный,1967,https://www.avito.ru/perm/kvartiry/1-k._kvartira_292m_55et._2378923633
709,3750000,1,30.9,5,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_309m_323et._2324879160
710,2750000,1,30.5,4,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_305m_45et._2387419247
711,2400000,1,28.1,10,10,лоджия,совмещенный,2019,https://www.avito.ru/perm/kvartiry/1-k._kvartira_281m_1010et._2350835543
712,4520000,3,67,1,9,,раздельный,1986,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_19et._2367346328
713,5500000,1,42,14,18,лоджия,совмещенный,2007,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_1418et._2381379540
714,3700000,4,61,2,5,балкон,раздельный,1968,https://www.avito.ru/perm/kvartiry/4-k._kvartira_61m_25et._2368482199
715,3000090,1,20.3,2,5,лоджия,совмещенный,2019,https://www.avito.ru/perm/kvartiry/kvartira-studiya_203m_2225et._2387287672
716,2550000,1,30,2,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_25et._2346137925
717,2950000,1,34.6,9,10,лоджия,раздельный,1986,https://www.avito.ru/perm/kvartiry/1-k._kvartira_346m_910et._2368895340
718,3350000,1,35.5,9,9,балкон,совмещенный,1986,https://www.avito.ru/perm/kvartiry/1-k._kvartira_355m_99et._2373334792
719,4790000,3,66.7,6,10,балкон,раздельный,1991,https://www.avito.ru/perm/kvartiry/3-k._kvartira_667m_610et._2373476580
720,7600000,3,92,11,25,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_92m_1125et._2155595793
721,3900000,2,49.3,9,9,лоджия,раздельный,1984,https://www.avito.ru/perm/kvartiry/2-k._kvartira_493m_99et._2412091620
722,3200000,1,27.4,9,9,,,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_274m_49et._2165143547
723,4000000,3,57,2,2,,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_22et._1259803321
724,3100000,1,38.6,7,10,лоджия,раздельный,2008,https://www.avito.ru/perm/kvartiry/1-k._kvartira_386m_710et._2313759021
725,4600000,2,52.4,10,10,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_524m_1010et._2340463797
726,2900000,1,30.4,4,5,балкон,совмещенный,1975,https://www.avito.ru/perm/kvartiry/1-k._kvartira_304m_45et._2395993707
727,4550000,2,63.5,4,4,,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_635m_44et._2324311182
728,2800000,1,25,8,17,лоджия,совмещенный,2022,https://www.avito.ru/perm/kvartiry/1-k._kvartira_25m_817et._2412340892
729,3600000,1,31.4,5,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_314m_55et._2412017538
730,790000,1,17.6,5,5,,совмещенный,1964,https://www.avito.ru/perm/kvartiry/kvartira-studiya_176m_15et._2354053724
731,4700000,3,65,8,9,балкон,раздельный,1985,https://www.avito.ru/perm/kvartiry/3-k._kvartira_65m_89et._2357021716
732,4150000,3,47,1,5,,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_47m_15et._2362227375
733,4600000,2,40.5,2,25,лоджия,совмещенный,2022,https://www.avito.ru/perm/kvartiry/2-k._kvartira_405m_225et._2391978760
734,3500000,1,29.9,8,8,балкон,совмещенный,2020,https://www.avito.ru/perm/kvartiry/1-k._kvartira_299m_88et._2377022586
735,5000000,3,42.3,1,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_423m_15et._2372405726
736,5600000,2,48,16,17,лоджия,совмещенный,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_1617et._2382687893
737,3450000,1,29,16,17,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_29m_1425et._2383627144
738,2800000,2,44.3,3,5,балкон,раздельный,1974,https://www.avito.ru/perm/kvartiry/2-k._kvartira_443m_35et._2364962751
739,7800000,4,96,6,10,лоджия,совмещенный,1999,https://www.avito.ru/perm/kvartiry/4-k._kvartira_96m_610et._2249614776
740,6000000,2,48.8,16,25,лоджия,совмещенный,2017,https://www.avito.ru/perm/kvartiry/2-k._kvartira_488m_1625et._2375085897
741,4250000,1,42.1,3,11,лоджия,раздельный,2005,https://www.avito.ru/perm/kvartiry/1-k._kvartira_421m_311et._2365946186
742,2850000,2,43.9,5,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_55et._2370226791
743,7950000,2,50,21,25,балкон,совмещенный,2017,https://www.avito.ru/perm/kvartiry/2-k._kvartira_50m_2125et._2388318695
744,2100000,2,42,2,2,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_22et._2385714243
745,4700000,2,43.5,25,25,лоджия,совмещенный,2020,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_2525et._2366562664
746,2870000,2,44.2,5,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_442m_59et._2365327277
747,8200000,3,100,6,18,лоджия,раздельный,2013,https://www.avito.ru/perm/kvartiry/3-k._kvartira_100m_618et._2393297811
748,3150000,2,42.3,5,5,балкон,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_423m_55et._2340230742
749,4700000,2,59.6,5,10,лоджия,раздельный,2000,https://www.avito.ru/perm/kvartiry/2-k._kvartira_596m_510et._2277052195
750,2490000,1,31,7,9,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_79et._2381491144
751,2790000,1,30.5,5,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_305m_55et._2340713830
752,3500000,1,30,5,5,,,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_30m_316et._2392663669
753,4600000,3,54,14,14,,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_54m_1414et._2358881996
754,3700000,1,34,4,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_410et._2272174431
755,3890000,2,43.5,5,9,лоджия,совмещенный,1982,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_59et._2347692145
756,2480000,1,35,1,9,,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_19et._2400871327
757,4000000,1,30.5,5,5,балкон,совмещенный,1963,https://www.avito.ru/perm/kvartiry/1-k._kvartira_305m_55et._2377835709
758,2900000,3,50.5,1,5,,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_505m_15et._2033467931
759,3839000,2,42.3,1,5,,совмещенный,1964,https://www.avito.ru/perm/kvartiry/2-k._kvartira_423m_15et._2396531715
760,6800000,2,65.6,6,12,балкон,раздельный,2010,https://www.avito.ru/perm/kvartiry/2-k._kvartira_656m_612et._2292333660
761,3990000,3,62.6,11,12,балкон,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_626m_1112et._2357162869
762,5650000,3,70,5,9,лоджия,раздельный,1988,https://www.avito.ru/perm/kvartiry/3-k._kvartira_70m_59et._2388212392
763,5500000,2,43,3,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_39et._2381450315
764,3250000,2,43,3,9,лоджия,раздельный,1976,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_39et._2394558695
765,2650000,1,апартаменты,3,9,,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._apartamenty_277m_916et._2351198601
766,3300000,2,55.3,5,17,балкон,раздельный,2012,https://www.avito.ru/perm/kvartiry/2-k._kvartira_553m_517et._2377702984
767,4300000,1,40.1,9,17,лоджия,раздельный,2011,https://www.avito.ru/perm/kvartiry/1-k._kvartira_401m_917et._2340888393
768,3600000,2,44,1,4,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_14et._2412665798
769,1897000,1,30.2,4,5,,совмещенный,1968,https://www.avito.ru/perm/kvartiry/1-k._kvartira_302m_45et._2298933630
770,4599999,3,60.2,10,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_1010et._2381445790
771,3200000,2,43.4,5,5,балкон,раздельный,1972,https://www.avito.ru/perm/kvartiry/2-k._kvartira_434m_55et._2342023839
772,2090000,1,23.8,3,3,,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_238m_33et._2381897186
773,3350000,2,43,3,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_35et._2374780008
774,3120000,1,36,7,16,лоджия,совмещенный,2016,https://www.avito.ru/perm/kvartiry/1-k._kvartira_36m_716et._2378815208
775,2850000,1,31,3,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_35et._2385114582
776,3850000,1,49.7,6,17,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_497m_617et._2384653356
777,5190000,2,49,2,4,лоджия,совмещенный,2018,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_24et._2343593172
778,7640000,3,76.4,10,10,лоджия,раздельный,2022,https://www.avito.ru/perm/kvartiry/3-k._kvartira_764m_1010et._2412171531
779,1900000,1,18,10,10,,совмещенный,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_18m_55et._2377573411
780,2000000,1,28.6,1,9,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_286m_19et._2384298211
781,4950000,2,44,5,20,,совмещенный,2018,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_520et._2393621561
782,4650000,2,44,4,9,лоджия,совмещенный,1976,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_49et._2410160333
783,3400000,2,45,4,5,балкон,раздельный,1973,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_45et._2371731558
784,2800000,2,43.1,3,5,балкон,совмещенный,1973,https://www.avito.ru/perm/kvartiry/2-k._kvartira_431m_35et._2385409008
785,6200000,2,58,19,19,лоджия,раздельный,2016,https://www.avito.ru/perm/kvartiry/2-k._kvartira_58m_1919et._2082646823
786,800000,1,29,2,2,,совмещенный,1975,https://www.avito.ru/perm/kvartiry/1-k._kvartira_29m_22et._2268991352
787,3500000,1,39.3,4,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_393m_410et._2329437943
788,5299000,2,60,4,4,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_44et._1793408292
789,2550000,2,41,2,5,балкон,совмещенный,1968,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_25et._2396074413
790,4200000,2,55.2,4,4,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_552_m_44_et._2337812917
791,5450000,3,74,5,16,лоджия,раздельный,1999,https://www.avito.ru/perm/kvartiry/3-k._kvartira_74m_516et._2385313932
792,5150000,2,55.5,22,25,балкон,совмещенный,2020,https://www.avito.ru/perm/kvartiry/2-k._kvartira_555m_2225et._2209720729
793,6740000,1,55.6,23,25,лоджия,совмещенный,2011,https://www.avito.ru/perm/kvartiry/1-k._kvartira_556m_2325et._2375963616
794,3480000,3,62.7,4,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_627m_45et._2355037449
795,3450000,1,34,6,10,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_610et._2410073111
796,4100000,1,47.6,18,25,лоджия,совмещенный,2011,https://www.avito.ru/perm/kvartiry/1-k._kvartira_476m_1825et._2345175919
797,7399000,3,63.6,11,19,лоджия,совмещенный,2007,https://www.avito.ru/perm/kvartiry/3-k._kvartira_636m_1119et._2391448726
798,3660000,3,66.4,5,9,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_664m_59et._2370367946
799,2890000,2,40,4,5,балкон,совмещенный,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_40m_45et._2345670362
800,4800000,2,40,6,6,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_40m_66et._2279121855
801,2450000,2,48,2,2,,раздельный,2010,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_22et._2286673102
802,3400000,2,44,2,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_25et._2381188526
803,1900000,2,44,3,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_35et._2341628637
804,4390000,2,45,9,9,лоджия,раздельный,1975,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_99et._2391757760
805,6150000,2,61.1,5,8,лоджия,совмещенный,2020,https://www.avito.ru/perm/kvartiry/2-k._kvartira_611m_58et._2361772929
806,3290000,2,43,1,5,,совмещенный,1964,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_15et._2282783204
807,4870000,3,58,6,9,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_69et._2373657915
808,3550000,4,61.5,3,5,балкон,раздельный,1966,https://www.avito.ru/perm/kvartiry/4-k._kvartira_615m_35et._2368011524
809,5150000,3,73,1,10,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_73m_110et._2329086957
810,8500000,3,75,4,5,балкон,совмещенный,1960,https://www.avito.ru/perm/kvartiry/3-k._kvartira_75m_45et._2399450460
811,3200000,1,35,4,4,лоджия,,2016,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_44et._2377389060
812,2796000,2,42.7,5,5,балкон,совмещенный,1962,https://www.avito.ru/perm/kvartiry/2-k._kvartira_427m_55et._2378292318
813,3180000,1,35,6,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_69et._2278727308
814,12600000,2,63,25,25,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_63m_2525et._2349603427
815,2600000,2,38.6,4,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_386m_45et._2402640753
816,4800000,3,63,1,9,лоджия,раздельный,1983,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_19et._2264666560
817,3600000,2,43.7,5,5,балкон,совмещенный,1967,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_55et._2344312106
818,4829980,1,46.5,19,25,балкон,совмещенный,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_465m_1925et._2359505995
819,2850000,3,57.4,1,9,,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_574m_19et._2369411578
820,6700000,1,55.5,8,25,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_555m_825et._2362310199
821,3270000,1,38.3,10,10,лоджия,раздельный,2012,https://www.avito.ru/perm/kvartiry/1-k._kvartira_383m_1010et._2380438949
822,3400000,2,43,4,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_45et._2307358885
823,15000000,3,101,15,16,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_101m_1516et._2366630533
824,4700000,3,53.4,2,5,балкон,совмещенный,1961,https://www.avito.ru/perm/kvartiry/3-k._kvartira_534m_25et._2108030800
825,3490000,2,45,9,9,лоджия,раздельный,1971,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_99et._2332629056
826,8200000,4,101.8,6,10,балкон,раздельный,1991,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1018m_610et._2378389985
827,4000000,1,27,4,19,лоджия,совмещенный,2020,https://www.avito.ru/perm/kvartiry/1-k._kvartira_27m_419et._2356288025
828,2900000,1,32.3,5,5,балкон,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_323m_55et._2389529940
829,3990000,3,60.1,1,5,,совмещенный,1987,https://www.avito.ru/perm/kvartiry/3-k._kvartira_601m_15et._2378550841
830,9900000,1,планировка,1,5,балкон,раздельный,2012,https://www.avito.ru/perm/kvartiry/svob._planirovka_166m_1920et._2250314013
831,3300000,1,25.5,1,5,,совмещенный,2020,https://www.avito.ru/perm/kvartiry/apartamenty-studiya_255m_916et._2356675095
832,5500000,4,83,3,9,балкон,раздельный,1986,https://www.avito.ru/perm/kvartiry/4-k._kvartira_83m_39et._2387748691
833,1750000,1,33.2,3,9,,,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_332m_23et._2318831455
834,5000000,2,58.9,1,4,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_589m_14et._2339032335
835,2950000,2,43.3,3,5,балкон,совмещенный,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_35et._2384195388
836,900000,1,14.6,1,5,,совмещенный,1982,https://www.avito.ru/perm/kvartiry/1-k._kvartira_146m_15et._2374599734
837,2980000,1,31,2,25,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_225et._2382512819
838,3450000,2,44,5,5,балкон,раздельный,1972,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_55et._2330325264
839,12000000,3,86,20,22,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_86m_2022et._2271724369
840,4000000,1,51.3,3,17,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_513m_317et._2285351679
841,2000000,1,21.7,6,9,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_217m_69et._2372312108
842,3000000,2,45,4,5,балкон,,1965,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_45et._2381351967
843,4000000,3,61,8,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_89et._2356709833
844,1400000,1,26,2,5,балкон,совмещенный,1999,https://www.avito.ru/perm/kvartiry/1-k._kvartira_26m_25et._2392498677
845,7420000,2,52.4,9,22,балкон,совмещенный,2020,https://www.avito.ru/perm/kvartiry/2-k._kvartira_524m_922et._2387425856
846,6320000,2,62,9,17,лоджия,раздельный,2012,https://www.avito.ru/perm/kvartiry/2-k._kvartira_62m_917et._2356125184
847,2450000,1,33,7,9,лоджия,совмещенный,1969,https://www.avito.ru/perm/kvartiry/1-k._kvartira_33m_79et._2372520702
848,1990000,1,29.1,3,5,,совмещенный,1963,https://www.avito.ru/perm/kvartiry/1-k._kvartira_291m_35et._2400864923
