,Price,Rooms,Area,Floor,Max_house_floor,balcony_or_loggia,Bathroom,Year_built,District,Link
886,3599000,1,31.1,2,4,лоджия,совмещенный,2018.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_311m_24et._2374015732
887,5690000,4,80.2,3,9,балкон,раздельный,1988.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_802m_39et._2396555370
888,4400000,3,59.2,7,9,лоджия,совмещенный,1973.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_592m_79et._2418602220
889,3000000,2,44.0,1,5,балкон,раздельный,1968.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_15et._2393897837
890,2550000,2,41.0,2,5,балкон,совмещенный,1968.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_25et._2396074413
891,6200000,2,50.4,2,19,балкон,совмещенный,2020.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_504m_219et._2424169976
892,7000000,3,75.9,12,12,лоджия,раздельный,2000.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_759m_1212et._2331504407
893,3370000,1,31.0,4,6,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_46et._2399497893
894,4000000,2,41.3,4,4,лоджия,совмещенный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_413m_44et._2308984689
895,6570000,2,49.0,2,25,лоджия,совмещенный,2020.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_225et._2420905495
896,2800000,2,44.9,5,5,балкон,совмещенный,1966.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_449m_55et._2341287980
897,7000000,3,69.0,9,10,балкон,раздельный,2008.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_69m_910et._2248927977
898,5450000,2,53.7,3,8,лоджия,совмещенный,2021.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_537m_38et._2330396212
899,4250000,3,61.0,2,5,балкон,раздельный,1972.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_25et._2370884921
900,2300000,1,31.9,2,5,балкон,совмещенный,1966.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_319m_25et._2391639361
901,3450000,2,44.2,3,4,балкон,совмещенный,1960.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_442m_34et._2355173890
902,3800000,1,38.7,1,17,лоджия,совмещенный,2011.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_387m_117et._2375007866
903,3299000,1,36.2,14,16,балкон,совмещенный,2014.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_362m_1416et._2347742384
904,2850000,1,34.6,13,18,балкон,совмещенный,2016.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_346m_1318et._2384155673
905,6100000,3,65.5,8,10,лоджия,раздельный,1998.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_655m_810et._2345919033
906,3100000,2,45.0,3,4,балкон,совмещенный,1961.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_34et._2341751363
907,2450000,1,30.7,4,5,балкон,совмещенный,1962.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_307m_45et._2333427284
908,2280000,1,28.0,2,9,балкон,совмещенный,1977.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_28m_29et._2357352705
909,3200000,1,35.0,13,16,лоджия,совмещенный,2018.0,Кировский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_35m_1316et._2288640576
910,4140000,2,40.0,3,4,балкон,совмещенный,2017.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_40m_34et._2391906296
911,6400000,2,52.0,2,6,лоджия,раздельный,2019.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_26et._2373201922
912,3250000,3,62.7,2,5,балкон,раздельный,1967.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_627m_25et._2365958346
913,4590000,2,75.3,16,16,лоджия,раздельный,2013.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_753m_1616et._2334378356
914,4800000,3,63.0,1,9,лоджия,раздельный,1983.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_19et._2264666560
915,6000000,2,51.8,16,17,балкон,совмещенный,2011.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_518m_1617et._2346144399
916,5100000,3,60.5,2,9,балкон,совмещенный,1968.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_605m_29et._2395644840
917,2650000,1,29.8,10,17,балкон,совмещенный,2017.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_298m_1017et._2390825628
918,3900000,3,58.8,2,5,балкон,совмещенный,1974.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_588m_25et._2381702139
919,7000000,3,71.1,6,23,лоджия,раздельный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_711m_623et._2373743510
920,4100000,2,48.0,1,25,лоджия,совмещенный,2022.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_125et._2354002148
921,4750000,1,37.3,17,18,лоджия,совмещенный,2015.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_373m_1718et._2423536990
922,2950000,2,41.1,4,5,балкон,совмещенный,1968.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_411m_45et._2292721126
923,4500000,2,60.0,13,17,лоджия,раздельный,2015.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1317et._2335826315
924,3700000,1,43.5,1,3,балкон,совмещенный,2015.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_435m_13et._2372963879
925,5500000,3,105.2,1,10,лоджия,раздельный,1999.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1052m_110et._2061271580
926,2500000,1,21.3,6,9,балкон,совмещенный,1982.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_213m_69et._2318675416
927,4550000,2,48.4,5,9,лоджия,совмещенный,1986.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_484m_59et._2356422020
928,5380000,1,41.4,16,25,балкон,совмещенный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_414m_1625et._2341352837
929,3800000,3,63.5,2,10,лоджия,раздельный,1999.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_635m_210et._2394230501
930,2800000,2,44.3,4,5,балкон,раздельный,1974.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_443m_45et._2364962751
931,6090000,3,75.6,12,16,балкон,совмещенный,2002.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_756m_1216et._2251891545
932,6657000,3,106.0,10,16,лоджия,раздельный,2022.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_106m_1016et._2421554883
933,15000000,3,108.0,6,14,лоджия,совмещенный,2010.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_108m_614et._2379647755
934,4500000,3,67.5,4,10,лоджия,раздельный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_675m_410et._2397415935
935,6100000,4,85.0,10,16,балкон,раздельный,1999.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_85m_1016et._2352880131
936,6900000,3,91.0,16,16,балкон,раздельный,2016.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_91m_1616et._2372213093
937,5800000,3,70.0,6,9,лоджия,раздельный,1978.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_70m_69et._2362060260
938,4180000,1,49.2,10,18,лоджия,совмещенный,2021.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_492m_1018et._2423077742
939,3200000,1,31.4,5,5,балкон,совмещенный,1960.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_314m_55et._2358235022
940,3650000,3,55.1,5,5,балкон,совмещенный,1960.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_551m_55et._2344912454
941,4500000,3,63.0,5,5,балкон,совмещенный,1974.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_55et._2419319478
942,5500000,1,42.0,14,18,лоджия,совмещенный,2007.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_1418et._2381379540
943,3400000,2,42.9,4,5,балкон,совмещенный,1964.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_429m_45et._2393239871
944,5600000,2,48.0,16,17,лоджия,совмещенный,2013.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_1617et._2382687893
945,4250000,2,53.4,3,4,балкон,раздельный,1958.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_534m_34et._2383377515
946,2900000,2,43.9,4,5,балкон,совмещенный,1967.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_45et._2380978137
947,1950000,1,34.9,4,5,лоджия,совмещенный,1985.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_349m_45et._2356762278
948,4980000,2,53.4,2,14,лоджия,раздельный,1981.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_534m_214et._2373460611
949,6300000,3,64.8,6,10,балкон,раздельный,1995.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_648m_610et._2379650460
950,4990000,3,60.0,6,9,лоджия,совмещенный,1989.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_69et._2345818022
951,3330000,2,40.6,4,5,балкон,раздельный,1969.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_406m_45et._2364495176
952,3900000,1,38.4,8,10,балкон,раздельный,2008.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_384m_810et._2385409004
953,3500000,1,37.0,1,9,лоджия,совмещенный,2013.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_19et._2310630742
954,3520000,3,63.0,4,5,балкон,раздельный,1975.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_45et._2374891512
955,2650000,1,26.0,5,9,балкон,совмещенный,1982.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_26m_59et._2370844252
956,3800000,3,54.7,5,5,балкон,совмещенный,1964.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_547m_55et._2373598663
957,14200000,4,120.0,1,9,балкон,раздельный,1988.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_120m_19et._2360938683
958,2950000,1,32.1,4,5,балкон,совмещенный,1962.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_321m_45et._2395356897
959,2300000,1,36.5,3,7,лоджия,раздельный,2013.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_365m_37et._2395540094
960,7600000,3,72.0,12,20,лоджия,совмещенный,2017.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_1220et._2168395877
961,7000000,2,61.5,6,8,лоджия,раздельный,2022.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_615m_68et._2393879114
962,12900000,3,111.0,6,9,балкон,раздельный,2008.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_111m_69et._2317048711
963,5850000,2,56.0,6,16,лоджия,совмещенный,2006.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_616et._2354916584
964,1700000,2,45.9,2,2,балкон,раздельный,1956.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_459m_22et._2210176419
965,4300000,3,73.6,9,9,балкон,раздельный,2013.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_736m_99et._2427841838
966,4100000,3,46.5,2,5,балкон,раздельный,1972.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_465m_25et._2397596386
967,3180000,2,46.5,2,5,балкон,раздельный,1969.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_465m_25et._2396276988
968,3850000,2,54.2,6,12,лоджия,совмещенный,1990.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_542m_612et._2279490075
969,4737000,2,43.4,8,25,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_434m_825et._2281994710
970,3590000,1,34.4,6,9,балкон,раздельный,1984.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_69et._2349423158
971,6800000,2,60.0,17,24,лоджия,совмещенный,2015.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1724et._2388905045
972,3250000,3,61.0,2,5,балкон,раздельный,1989.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_25et._2385874493
973,4200000,1,53.0,2,10,лоджия,раздельный,2002.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_53m_210et._2282724843
974,6320000,2,62.0,9,17,лоджия,раздельный,2012.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_62m_917et._2356125184
975,3700000,3,55.2,8,14,лоджия,раздельный,1980.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_552m_814et._2361664320
976,2900000,2,43.7,5,5,балкон,раздельный,1970.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_55et._2386171577
977,5000000,3,76.3,2,10,балкон,раздельный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_763m_210et._2391387975
978,4350000,3,64.0,24,25,лоджия,раздельный,2017.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_64m_2425et._2283970796
979,8200000,3,100.0,6,18,лоджия,раздельный,2013.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_100m_618et._2393297811
980,5790000,1,46.0,12,25,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_46m_1225et._2313203398
981,4500000,1,37.5,11,17,лоджия,совмещенный,2016.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_375m_1117et._2345395993
