,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,District,Link
2125,3830000,3,67,6,10,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_610et._2363364241
2126,4100000,3,46.5,2,5,балкон,раздельный,1972,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_465m_25et._2397596386
2127,3700000,2,44.7,1,5,лоджия,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_447m_15et._2315671747
2128,11700000,,,,,,совмещенный,2003,Ленинский,https://www.avito.ru/perm/kvartiry/svob._planirovka_1188m_1919et._2393586165
2129,3180000,2,46.5,2,5,балкон,раздельный,1969,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_465m_25et._2396276988
2130,3850000,2,54.2,6,12,лоджия,совмещенный,1990,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_542m_612et._2279490075
2131,4737000,2,43.4,8,25,лоджия,совмещенный,2021,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_434m_825et._2281994710
2132,3590000,1,34.4,6,9,балкон,раздельный,1984,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_69et._2349423158
2133,1400000,2,48,2,2,,раздельный,1972,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_22et._2179496515
2134,6800000,2,60,17,24,лоджия,совмещенный,2015,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1724et._2388905045
2135,4400000,2,54,2,9,балкон,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_54m_29et._1867313798
2136,3800000,1,34,10,10,балкон,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_1010et._2395556292
2137,3250000,3,61,2,5,балкон,раздельный,1989,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_25et._2385874493
2138,4200000,1,53,2,10,лоджия,раздельный,2002,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_53m_210et._2282724843
2139,19700000,2,78,16,25,,,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_78m_1625et._2057753128
2140,6320000,2,62,9,17,лоджия,раздельный,2012,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_62m_917et._2356125184
2141,3700000,3,55.2,8,14,лоджия,раздельный,1980,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_552m_814et._2361664320
2142,2900000,2,43.7,5,5,балкон,раздельный,1970,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_55et._2386171577
2143,3044900,1,35,2,10,,раздельный,1988,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_210et._2371878643
2144,5000000,3,76.3,2,10,балкон,раздельный,2016,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_763m_210et._2391387975
2145,1910000,1,32,1,5,,совмещенный,1962,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_15et._2372817630
2146,4350000,3,64,24,25,лоджия,раздельный,2017,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_64m_2425et._2283970796
2147,8200000,3,100,6,18,лоджия,раздельный,2013,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_100m_618et._2393297811
2148,5790000,1,46,12,25,лоджия,совмещенный,2021,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_46m_1225et._2313203398
2149,4500000,1,37.5,11,17,лоджия,совмещенный,2016,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_375m_1117et._2345395993
2150,3299000,3,64.4,7,9,лоджия,раздельный,1977,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_644m_79et._2391961680
2151,2700000,2,51.3,2,3,,раздельный,1954,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_513m_23et._2349777978
2152,2700000,2,45.7,5,5,балкон,раздельный,1975,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_457m_55et._2383250939
2153,11950000,4,135.8,7,9,лоджия,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1358m_79et._1422414204
2154,3700000,3,46.2,2,5,,совмещенный,2014,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_462m_25et._2356619904
2155,2800000,1,23,10,25,балкон,совмещенный,2018,Свердловский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_23m_1025et._2341797647
2156,3450000,2,45.9,7,9,,,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_459m_79et._2400301321
2157,2940000,2,51.1,9,9,балкон,раздельный,1998,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_511m_99et._2372948758
2158,7100000,3,69,4,10,,раздельный,2009,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_69m_410et._2125927866
2159,4000000,2,38.6,3,3,балкон,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_386m_33et._2315018569
2160,1750000,1,31,5,5,,раздельный,1966,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_55et._2249976980
2161,3550000,3,74.3,1,4,,раздельный,1939,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_743m_14et._2381667166
2162,5200000,3,61,5,9,лоджия,раздельный,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_59et._2281482529
2163,3690000,3,59,4,5,балкон,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_59m_45et._2417298489
2164,4900000,3,73.8,2,4,балкон,раздельный,1958,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_738m_24et._2276630407
2165,5500000,2,66.2,3,16,лоджия,раздельный,2011,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_662m_316et._2246866529
2166,3350000,2,44,1,5,,,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_15et._2389258219
2167,3680000,3,67,8,9,балкон,раздельный,1987,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_89et._2397023340
2168,3790000,3,60.4,7,9,лоджия,совмещенный,1976,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_604m_79et._2398875220
2169,5800000,1,45,11,14,лоджия,совмещенный,2003,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_45m_1114et._2383602434
2170,3880000,3,47.4,5,5,,,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_474m_55et._2424162215
2171,6000000,4,80,6,9,лоджия,раздельный,1991,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_80m_69et._2409482370
2172,2900000,2,44,3,5,балкон,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_35et._2378549239
2173,4500000,3,72,3,3,,раздельный,1956,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_33et._2153636395
2174,5000000,2,58.9,1,4,лоджия,совмещенный,2022,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_589m_14et._2339032335
2175,4800000,3,60.6,3,10,лоджия,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_606m_310et._2396515196
2176,2950000,1,35.5,4,9,лоджия,совмещенный,2011,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_355m_49et._2374329115
2177,3500000,1,37.9,6,17,балкон,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_379m_617et._2393568735
2178,7099999,2,58,19,19,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_58m_1919et._1360126499
2179,1400000,1,18,2,5,,совмещенный,1982,Свердловский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_18m_25et._2374027154
2180,9900000,,,,,балкон,раздельный,2012,Дзержинский,https://www.avito.ru/perm/kvartiry/svob._planirovka_166m_1920et._2250314013
2181,2000000,1,31,5,5,балкон,совмещенный,,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_55et._2378989967
2182,4600000,2,44,3,5,балкон,совмещенный,1965,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_35et._2333247932
2183,3290000,2,44.1,5,5,балкон,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_441m_55et._2370201327
2184,4320000,2,58,1,9,,совмещенный,2016,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_58m_19et._2381407926
2185,3800000,3,49,5,5,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_49m_55et._2357190090
2186,3750000,3,48,4,5,балкон,раздельный,1972,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_48m_45et._2376092845
2187,8280000,4,90.3,5,19,балкон,раздельный,2014,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_903m_519et._2311147728
2188,3150000,2,43,3,5,балкон,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_35et._2374780008
2189,4650000,3,57,9,9,лоджия,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_99et._2377395156
2190,730000,1,12,1,9,,совмещенный,1987,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_12m_19et._2371906724
2191,4350000,2,54.3,1,9,,раздельный,1992,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_543m_19et._2384918277
2192,3920000,3,52,4,5,балкон,совмещенный,1969,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_52m_45et._2373357166
2193,3450000,3,86.5,3,4,лоджия,раздельный,1917,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_865m_34et._2381999651
2194,4740000,1,38.3,14,19,лоджия,совмещенный,2014,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_383m_1419et._2380950881
2195,4130000,3,67.5,9,9,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_675m_99et._2363232076
2196,6090000,1,48.8,15,25,,,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_488m_1525et._2278595539
2197,8600000,4,105,10,10,лоджия,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_105m_1010et._2015858490
2198,1750000,1,33.2,2,3,,совмещенный,2014,Мотовилихинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_332m_23et._2318831455
2199,4200000,2,55.2,4,4,балкон,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_552_m_44_et._2337812917
2200,2900000,1,30.7,3,4,,совмещенный,1959,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_307m_34et._2366337248
2201,3900000,3,68.3,3,10,балкон,раздельный,2008,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_683m_310et._2268248573
2202,7200000,2,67,7,25,балкон,совмещенный,2021,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_67m_725et._2339333334
2203,4569000,2,52.8,8,9,балкон,раздельный,1990,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_528m_89et._2351545283
2204,7200000,2,67,7,25,балкон,совмещенный,2021,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_67m_725et._2339333334
2205,5290000,2,71.1,10,10,лоджия,раздельный,1999,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_711m_1010et._2347132574
2206,1400000,1,14.2,8,9,,совмещенный,1983,Свердловский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_142m_89et._2427072360
2207,6400000,2,71.5,1,19,балкон,раздельный,2021,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_715m_119et._2385022667
2208,2900000,3,50.5,1,5,,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_505m_15et._2033467931
2209,3100000,1,33.2,2,5,балкон,совмещенный,1983,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_332m_25et._2390506218
2210,4360000,3,57.1,8,9,,,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_571m_89et._2324453501
2211,4700000,3,67.5,5,10,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_675m_510et._2345417615
2212,4450000,3,58,1,5,,раздельный,1947,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_15et._2391951560
2213,3199000,1,30,2,5,,совмещенный,1964,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_25et._2393689961
2214,5350000,3,72,5,10,балкон,раздельный,1995,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_510et._2373437370
2215,5150000,3,51.9,5,9,лоджия,раздельный,1973,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_519m_59et._2409230351
2216,2950000,1,41.3,10,10,лоджия,раздельный,2015,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_413m_1010et._2230650696
2217,6850000,3,86,6,10,лоджия,раздельный,1990,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_86m_610et._2307917474
2218,3999000,2,44,3,9,лоджия,раздельный,1971,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_39et._2396975073
2219,3000000,2,56,1,9,лоджия,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_19et._2379742446
2220,1700000,1,31,3,4,балкон,совмещенный,1964,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_34et._2402368169
2221,5250000,3,66.8,2,9,лоджия,совмещенный,1985,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_668m_29et._2366942919
2222,4000000,9,60.7,5,9,балкон,совмещенный,1974,Индустриальный,https://www.avito.ru/perm/kvartiry/9-k._kvartira_607m_59et._2355167975
2223,3200000,1,33.5,4,5,балкон,совмещенный,1982,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_335m_45et._2323806779
2224,3900000,3,53,2,9,лоджия,раздельный,1978,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_53m_29et._2303901900
2225,700000,1,13.1,1,5,,совмещенный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_131m_15et._2392843232
2226,1499999,,,,,балкон,раздельный,2019,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/dolya_v_2-k._kvartire_445m_116et._2387858395
